area,rooms,is_new,property_id,garages,stratum,property_type,baths,min_price,price,company_name,client_type,neighbourhood,city,latitude,longitude,zone
78.0,3,False,67a51ec1-4e11-461a-990f-abe741c37c4c,1,Estrato 5,Apartamento,2,0,400000000.0,Portada Inmobiliaria,BROKER,Loma de los bernal,Medellín,-75.60133361816406,6.244704723358154,No Zone
58.0,3,False,6a6d56b7-0845-4419-bc77-928e46bafb57,Sin especificar,Estrato 3,Apartamento,2,0,220000000.0,Portada Inmobiliaria,BROKER,guarne,Guarne,-75.60133361816406,6.244704723358154,No Zone
70.0,3,False,6acdb718-4bf8-46bf-a595-91a72fb46b6a,1,Estrato 4,Apartamento,2,0,450000000.0,Portada Inmobiliaria,BROKER,San german,Medellín,-75.60133361816406,6.244704723358154,No Zone
98.0,3,False,6cee9718-ff6c-4099-b210-57b51977ebe0,1,Estrato 5,Apartamento,2,0,600000000.0,Portada Inmobiliaria,BROKER,Cumbres,Envigado,-75.60133361816406,6.244704723358154,No Zone
38.0,2,False,6e271c83-6736-4d75-ba00-634eff23204c,Sin especificar,Estrato 3,Apartamento,1,0,118000000.0,Portada Inmobiliaria,BROKER,Barichara,Otros Municipios,-75.60133361816406,6.244704723358154,No Zone
77.0,3,False,6e97ece3-c582-4ce9-8846-f7b1fae38733,1,Estrato 5,Apartamento,3,0,320000000.0,Portada Inmobiliaria,BROKER,Urbanizacion altos de pilarica,Medellín,-75.60133361816406,6.244704723358154,No Zone
136.0,3,False,e283a914-08e1-403e-83f8-2f5824345c82,1,Estrato 5,Apartamento,3,0,680000000.0,Portada Inmobiliaria,BROKER,Loma del Escobero,Envigado,-75.60133361816406,6.244704723358154,No Zone
50.0,2,False,e291c933-d676-4246-812d-872929d3c5c1,1,Estrato 4,Apartamento,2,0,310000000.0,Portada Inmobiliaria,BROKER,San german,Medellín,-75.60133361816406,6.244704723358154,No Zone
80.0,3,False,e45b5675-1d87-4ab7-98c2-dc76c1dd7df4,Sin especificar,Estrato 3,Apartamento,2,0,320000000.0,Portada Inmobiliaria,BROKER,Barrio Cristóbal,Medellín,-75.60133361816406,6.244704723358154,No Zone
100.0,3,False,ea28fecf-4741-4bd3-9533-743d38f260fc,1,Estrato 5,Apartamento,3,0,630000000.0,Grupo Empresarial Mi,BROKER,Laureles,Medellín,0.0,0.0,Occidente
54.0,3,False,ea61be0f-ac8e-4085-8443-47d57c111601,Sin especificar,Estrato 3,Apartamento,2,0,160000000.0,Portada Inmobiliaria,BROKER,Machado,Bello,-75.60133361816406,6.244704723358154,No Zone
70.0,3,False,eb52862e-6746-4eae-9e06-b59fb8d3b422,Sin especificar,Estrato 3,Apartamento,1,0,230000000.0,Portada Inmobiliaria,BROKER,La cabañita,Bello,-75.60133361816406,6.244704723358154,No Zone
49.0,2,False,edad9346-731c-41f2-bd16-d1b2a7bd1f15,Sin especificar,Estrato 2,Apartamento,1,0,260000000.0,Portada Inmobiliaria,BROKER,Sabaneta real,Sabaneta,-75.60133361816406,6.244704723358154,No Zone
58.0,3,False,ee1765c3-a836-450c-9ea9-c35a7fc3b04b,Sin especificar,Estrato 2,Apartamento,2,0,185000000.0,Portada Inmobiliaria,BROKER,Urbanizacion doña maria robledo,Medellín,-75.60133361816406,6.244704723358154,No Zone
143.0,4,False,ee4b71cd-620a-48c3-be64-9fd499001919,Sin especificar,Estrato 5,Apartamento,4,0,550000000.0,Grupo Empresarial Mi,BROKER,Laureles,Medellín,-75.60292053222656,6.239888668060303,Occidente
63.0,2,False,ee731450-eb73-4124-bf17-0c3280d6f08b,Sin especificar,Estrato 2,Apartamento,1,0,160000000.0,Portada Inmobiliaria,BROKER,Belencito,Medellín,-75.60133361816406,6.244704723358154,No Zone
280.0,3,False,f1470d0b-5806-401b-9166-8aa23acec38e,2,Estrato 6,Apartamento,6,0,1100000000.0,GRUPO SANTAMARIA,BROKER,Urbanizacion vegas del poblado,Medellín,-75.58979034423828,6.195479869842529,No Zone
77.0,2,False,f316f621-f6e9-4808-a744-55a8318aff84,1,Estrato 4,Apartamento,3,0,550000000.0,Portada Inmobiliaria,BROKER,Cumbres,Envigado,-75.60133361816406,6.244704723358154,No Zone
45.0,3,False,f5877f69-ec9b-4b5f-83df-27cad684f959,Sin especificar,Estrato 2,Apartamento,1,0,121000000.0,Grupo Empresarial Mi,BROKER,Robledo,Medellín,-75.59910583496094,6.288078784942627,NorOccidente
66.0,3,False,f5ea4a3c-48ea-4631-aca8-a7d060f66135,1,Estrato 4,Apartamento,2,0,290000000.0,Portada Inmobiliaria,BROKER,Ditaires,Itaguí,-75.60133361816406,6.244704723358154,No Zone
87.0,3,False,fb78fc25-15ef-4ee5-9340-deecb898d51d,1,Estrato 4,Apartamento,2,0,350000000.0,Portada Inmobiliaria,BROKER,La Aldea,La Estrella,-75.60133361816406,6.244704723358154,No Zone
361.0,3,False,fe831502-4314-4639-b404-86c51dac37f2,2,Estrato 6,Apartamento,3,0,1300000000.0,Portada Inmobiliaria,BROKER,Los balsos no.2,Medellín,-75.60133361816406,6.244704723358154,No Zone
142.0,3,False,9be8e3f6-6f00-46a8-bbf3-4d4580f33445,1,Estrato 5,Apartamento,3,0,700000000.0,Portada Inmobiliaria,BROKER,Laureles,Medellín,-75.60133361816406,6.244704723358154,No Zone
97.0,2,False,9ca2f175-0311-4eda-a51a-8594ee6a1525,1,Estrato 4,Apartamento,2,0,500000000.0,Portada Inmobiliaria,BROKER,Suramerica,Itaguí,-75.60133361816406,6.244704723358154,No Zone
64.0,3,False,9e4a00d4-c72b-4628-8676-dde04ef86b32,Sin especificar,Estrato 4,Apartamento,2,0,298000000.0,Portada Inmobiliaria,BROKER,Centro administrativo,Medellín,-75.60133361816406,6.244704723358154,No Zone
85.0,1,False,9e887a3e-082c-4455-81a0-950ac1f20a2e,Sin especificar,Estrato 3,Apartamento,1,0,450000000.0,Grupo Empresarial Mi,BROKER,San Javier,Medellín,0.0,0.0,Occidente
70.0,3,False,a245962b-df58-4cbe-8ba7-32edb22bf8c0,Sin especificar,Estrato 3,Apartamento,2,0,230000000.0,Portada Inmobiliaria,BROKER,La cabañita,Bello,-75.60133361816406,6.244704723358154,No Zone
69.0,2,False,a51c8f8e-2ac1-4648-b27e-f16119faf8ce,1,Estrato 4,Apartamento,2,0,360000000.0,Portada Inmobiliaria,BROKER,Loma de los bernal,Medellín,-75.60133361816406,6.244704723358154,No Zone
61.0,2,False,a675eb56-f8ff-4583-9996-7ae786533581,1,Estrato 4,Apartamento,2,0,310000000.0,Portada Inmobiliaria,BROKER,La ferreria,La Estrella,-75.60133361816406,6.244704723358154,No Zone
95.0,4,False,a70c54c5-78f0-46e5-a869-fc5b40462c49,Sin especificar,Estrato 3,Apartamento,2,0,225000000.0,Portada Inmobiliaria,BROKER,San francisco,Itaguí,-75.60133361816406,6.244704723358154,No Zone
60.0,3,False,a715be2a-2b6b-49a0-b6be-c15d6fdf57b6,Sin especificar,Estrato 3,Apartamento,2,0,220000000.0,Portada Inmobiliaria,BROKER,Rodeo Alto,Medellín,-75.60133361816406,6.244704723358154,No Zone
67.0,3,False,ab684325-7abd-4510-83d0-48063856d7a9,1,Estrato 4,Apartamento,2,0,285000000.0,Portada Inmobiliaria,BROKER,Urbanizacion amazonia,Bello,-75.60133361816406,6.244704723358154,No Zone
142.0,4,False,ab793433-b738-4099-bfcf-de420cfa60a2,1,Estrato 5,Apartamento,4,0,450000000.0,Petra Inmobiliaria,BROKER,Conquistadores Medellín,Medellín,-75.58480834960938,6.240652561187744,No Zone
87.0,3,False,acb376d8-39cd-4a94-b345-6f8c2894bdf9,1,Estrato 4,Apartamento,2,0,460000000.0,Portada Inmobiliaria,BROKER,Suramerica,Itaguí,-75.60133361816406,6.244704723358154,No Zone
40.0,2,False,ace6e969-3d51-4923-bf73-14129f5ee887,Sin especificar,Estrato 3,Apartamento,1,0,150000000.0,Petra Inmobiliaria,BROKER,Buenos Aires,Medellín,-75.53681182861328,6.2280120849609375,NorOriente
63.0,3,False,b266b93e-22e6-4e71-80be-1e002e6940f4,1,Estrato 4,Apartamento,2,0,320000000.0,Portada Inmobiliaria,BROKER,Calasanz,Medellín,-75.60133361816406,6.244704723358154,No Zone
110.0,4,False,b2996461-3013-476d-b195-6c2088b0b525,1,Estrato 4,Apartamento,2,0,520000000.0,Portada Inmobiliaria,BROKER,Los colores,Medellín,-75.60133361816406,6.244704723358154,No Zone
107.0,3,False,b3f04ec3-973c-4f16-90ef-a80160fb15e0,1,Estrato 4,Apartamento,2,0,600000000.0,Portada Inmobiliaria,BROKER,Aves Maria,Sabaneta,-75.60133361816406,6.244704723358154,No Zone
63.0,3,False,b60c1043-a27a-4cc1-b605-eb11390b13f8,1,Estrato 3,Apartamento,2,0,215000000.0,Portada Inmobiliaria,BROKER,Rodeo Alto,Medellín,-75.60133361816406,6.244704723358154,No Zone
41.0,2,False,b9a92366-b4a3-4775-aeab-97bfd3dcc5e7,Sin especificar,Estrato 3,Apartamento,1,0,128000000.0,Portada Inmobiliaria,BROKER,Prado,Otros Municipios,-75.60133361816406,6.244704723358154,No Zone
170.0,3,False,ba862b01-f381-4c93-b37b-a4c3e13c177c,1,Estrato 5,Apartamento,3,0,1000000000.0,Portada Inmobiliaria,BROKER,Laureles,Medellín,-75.60133361816406,6.244704723358154,No Zone
90.0,3,False,bbd6957e-7cba-427c-a6ed-f960c39ec724,1,Estrato 4,Apartamento,2,0,390000000.0,Portada Inmobiliaria,BROKER,La doctora,Sabaneta,-75.60133361816406,6.244704723358154,No Zone
94.0,3,False,2ce3e2bf-eaf7-4c92-aa82-bbf65cd74b4b,Sin especificar,Estrato 4,Apartamento,2,0,380000000.0,Portada Inmobiliaria,BROKER,Laureles,Medellín,-75.60133361816406,6.244704723358154,No Zone
130.0,4,False,2d94a08b-a749-4258-9b4c-10b732c9743a,1,Estrato 4,Apartamento,3,0,600000000.0,Portada Inmobiliaria,BROKER,Sabaneta real,Sabaneta,-75.60133361816406,6.244704723358154,No Zone
76.0,3,False,37479dfe-f9bb-47e4-b5ac-8c8c5dfef229,1,Estrato 5,Apartamento,2,0,410000000.0,Portada Inmobiliaria,BROKER,Calasanz,Medellín,-75.60133361816406,6.244704723358154,No Zone
65.0,1,False,3936ef36-b04d-4686-81c5-788680de7ad5,1,Estrato 3,Apartamento,1,0,190000000.0,Portada Inmobiliaria,BROKER,San Antonio de Prado,Medellín,-75.60133361816406,6.244704723358154,No Zone
58.0,2,False,3be1ab9f-21fb-46b0-8fe4-c7ace07e3f1e,1,Estrato 4,Apartamento,2,0,285000000.0,Portada Inmobiliaria,BROKER,vereda cañaveralejo,Sabaneta,-75.60133361816406,6.244704723358154,No Zone
126.0,3,False,3f39b8a6-fe97-4c14-a308-7cc6ef3ec9d2,1,Estrato 5,Apartamento,2,0,630000000.0,Portada Inmobiliaria,BROKER,Zuñiga,Envigado,-75.60133361816406,6.244704723358154,No Zone
125.0,3,False,411240de-bba0-422a-94a0-2df1726df986,1,Estrato 6,Apartamento,2,0,820000000.0,Portada Inmobiliaria,BROKER,Lalinde,Medellín,-75.60133361816406,6.244704723358154,No Zone
48.0,2,False,45f098a8-527b-4279-9ecc-6601b655fa82,Sin especificar,Estrato 1,Apartamento,2,0,130000000.0,Grupo Empresarial Mi,BROKER,Robledo,Medellín,-75.6113052368164,6.263965129852295,NorOccidente
59.0,2,False,4623ab4e-d87b-4f65-a3af-769454f48c51,Sin especificar,Estrato 4,Apartamento,2,0,325000000.0,Portada Inmobiliaria,BROKER,Simon bolivar,Medellín,-75.60133361816406,6.244704723358154,No Zone
90.0,3,False,6f3976ff-7187-4e59-92c4-266f9c36eceb,1,Estrato 4,Apartamento,2,0,440000000.0,Portada Inmobiliaria,BROKER,El carmelo,Sabaneta,-75.60133361816406,6.244704723358154,No Zone
100.0,3,False,769499e6-253b-498a-88cc-fc5c19fa6de3,1,Estrato 5,Apartamento,2,0,690000000.0,Portada Inmobiliaria,BROKER,Los colores,Medellín,-75.60133361816406,6.244704723358154,No Zone
58.0,3,False,77c33256-834f-4f8d-b646-8c385353c0c1,1,Estrato 3,Apartamento,2,0,275000000.0,Portada Inmobiliaria,BROKER,Niquia,Bello,-75.60133361816406,6.244704723358154,No Zone
95.0,3,False,7bcd4fc3-70bf-4dcd-9658-45f60d88b6db,1,Estrato 5,Apartamento,2,0,520000000.0,Portada Inmobiliaria,BROKER,La castellana,Medellín,-75.60133361816406,6.244704723358154,No Zone
226.0,4,False,7fab163a-e809-45af-9a78-8ee10e7a026e,1,Estrato 5,Apartamento,3,0,760000000.0,Portada Inmobiliaria,BROKER,Laureles,Medellín,-75.60133361816406,6.244704723358154,No Zone
60.0,1,False,81cc8b0a-de90-4a8d-9be4-fccd4ae26c1a,1,Estrato 5,Apartamento,1,0,380000000.0,Portada Inmobiliaria,BROKER,Loma del Escobero,Envigado,-75.60133361816406,6.244704723358154,No Zone
59.0,2,False,8327338b-bf57-4eaa-80dd-c13dc3ac2998,1,Estrato 4,Apartamento,2,0,320000000.0,Portada Inmobiliaria,BROKER,Los colores,Medellín,-75.60133361816406,6.244704723358154,No Zone
74.0,3,False,876f0144-febf-49de-9231-cbbeb8923581,1,Estrato 4,Apartamento,2,0,320000000.0,Portada Inmobiliaria,BROKER,Suramerica,Itaguí,-75.60133361816406,6.244704723358154,No Zone
78.0,3,False,880d8e18-1e31-4532-ba39-ddf4e9c8f839,1,Estrato 4,Apartamento,1,0,350000000.0,Portada Inmobiliaria,BROKER,La pilarica,Medellín,-75.60133361816406,6.244704723358154,No Zone
62.0,2,False,8931fdb1-757a-4269-97ef-55fabcefdd73,1,Estrato 3,Apartamento,2,0,220000000.0,Petra Inmobiliaria,BROKER,San Antonio de Prado,Medellín,-75.65044403076172,6.178164482116699,SurOriente
56.0,2,False,908db9cb-2a9b-467f-9600-89a405c0313e,1,Estrato 4,Apartamento,2,0,290000000.0,Portada Inmobiliaria,BROKER,Rodeo Alto,Medellín,-75.60133361816406,6.244704723358154,No Zone
60.0,3,False,9620cf35-16cc-461e-8399-68d7c4ae2ee3,1,Estrato 4,Apartamento,2,0,340000000.0,Portada Inmobiliaria,BROKER,San jose obrero,Bello,-75.60133361816406,6.244704723358154,No Zone
42.0,2,False,9a82af30-4771-428c-8da6-6d7437617853,Sin especificar,Estrato 3,Apartamento,1,0,130000000.0,Portada Inmobiliaria,BROKER,El trapiche,Bello,-75.60133361816406,6.244704723358154,No Zone
64.0,3,False,032830b7-d336-4e2e-9ef7-23400eef61e4,1,Estrato 4,Apartamento,2,0,280000000.0,Portada Inmobiliaria,BROKER,Suramerica,Itaguí,-75.60133361816406,6.244704723358154,No Zone
40.0,3,False,03657923-07f3-4160-906f-07e25dca8de3,Sin especificar,Estrato 3,Apartamento,1,0,145000000.0,Petra Inmobiliaria,BROKER,robledo la campiña,Medellín,-75.6073989868164,6.284671306610107,No Zone
124.0,3,False,0427c898-df74-4fe3-9956-f2f25cff3be6,Sin especificar,Estrato 5,Apartamento,3,0,420000000.0,Portada Inmobiliaria,BROKER,Lorena,Medellín,-75.60133361816406,6.244704723358154,No Zone
130.0,2,False,05ed651a-5172-48ca-8e84-dcb6865715fa,2,Estrato 3,Apartamento,2,0,680000000.0,Portada Inmobiliaria,BROKER,Sabaneta real,Sabaneta,-75.60133361816406,6.244704723358154,No Zone
45.0,2,False,0608828e-d5ac-4ff1-a2bb-1eb222817bda,1,Estrato 3,Apartamento,2,0,155000000.0,Portada Inmobiliaria,BROKER,Los cerros - el vergel,Otros Municipios,-75.60133361816406,6.244704723358154,No Zone
62.0,3,False,06889113-ca51-4ee3-9594-8e74da2c4c9b,1,Estrato 4,Apartamento,2,0,240000000.0,Portada Inmobiliaria,BROKER,Urbanizacion amazonia,Bello,-75.60133361816406,6.244704723358154,No Zone
45.0,3,False,0ab20dea-17e7-4c54-9ee1-13c7401118c1,Sin especificar,Estrato 3,Apartamento,1,0,200000000.0,Portada Inmobiliaria,BROKER,Urbanizacion doña maria robledo,Medellín,-75.60133361816406,6.244704723358154,No Zone
58.0,2,False,0aefe033-455a-4a97-b5b5-73e102e41c8b,1,Estrato 3,Apartamento,2,0,200000000.0,Portada Inmobiliaria,BROKER,Niquia,Bello,-75.60133361816406,6.244704723358154,No Zone
57.0,1,False,0c40cbc2-a5c8-4827-8b59-5bbc13e73215,Sin especificar,Estrato 4,Apartamento,1,0,420000000.0,Portada Inmobiliaria,BROKER,Urbanizacion vegas del poblado,Medellín,-75.60133361816406,6.244704723358154,No Zone
110.0,3,False,0ee9e96c-eb3d-4fa7-92bd-7c326a8f3a15,1,Estrato 4,Apartamento,2,0,550000000.0,Portada Inmobiliaria,BROKER,Aves Maria,Sabaneta,-75.60133361816406,6.244704723358154,No Zone
60.0,2,False,123725cf-42e8-4a53-871d-2e48eae68500,1,Estrato 4,Apartamento,2,0,350000000.0,Portada Inmobiliaria,BROKER,Calasanz,Medellín,-75.60133361816406,6.244704723358154,No Zone
55.0,3,False,12a034eb-ad53-49ef-8ec1-390b124fa949,Sin especificar,Estrato 3,Apartamento,2,0,185000000.0,Petra Inmobiliaria,BROKER,San gabriel,Itaguí,-75.63558197021484,6.1784844398498535,No Zone
59.0,3,False,144d334b-b45c-473a-857d-2f9703275a90,1,Estrato 3,Apartamento,2,0,295000000.0,Portada Inmobiliaria,BROKER,La mota,Medellín,-75.60133361816406,6.244704723358154,No Zone
68.0,3,False,1e49c2f1-619b-4ee2-bed3-f2f153b222bf,1,Estrato 4,Apartamento,2,0,420000000.0,Portada Inmobiliaria,BROKER,San german,Medellín,-75.60133361816406,6.244704723358154,No Zone
72.0,3,False,1e907136-cb23-4b8e-ad35-6cf0fb89e5d3,1,Estrato 4,Apartamento,2,0,350000000.0,Portada Inmobiliaria,BROKER,Suramerica,Itaguí,-75.60133361816406,6.244704723358154,No Zone
81.0,3,False,1fd58f26-4649-43e0-aa98-01c333ee4a54,1,Estrato 5,Apartamento,2,0,415000000.0,Portada Inmobiliaria,BROKER,La abadia,Envigado,-75.60133361816406,6.244704723358154,No Zone
58.0,3,False,215f7647-d4d7-4de6-b169-4ac7584f2c54,1,Estrato 4,Apartamento,2,0,290000000.0,Portada Inmobiliaria,BROKER,Bello horizonte,Medellín,-75.60133361816406,6.244704723358154,No Zone
53.0,2,False,235635f5-62ac-4695-baf5-5a25de7e7b08,Sin especificar,Estrato 2,Apartamento,1,0,155000000.0,Grupo Empresarial Mi,BROKER,Robledo,Medellín,-75.59523010253906,6.283595561981201,NorOccidente
145.0,4,False,4a8d8e94-ef70-4adb-b05e-a85f44ab5d8d,2,Estrato 6,Apartamento,3,0,900000000.0,Portada Inmobiliaria,BROKER,Urbanizacion vegas del poblado,Medellín,-75.60133361816406,6.244704723358154,No Zone
195.0,4,False,4c13e075-6701-402d-af84-05134634a024,2,Estrato 5,Apartamento,4,0,800000000.0,Grupo Empresarial Mi,BROKER,Laureles,Medellín,0.0,0.0,Occidente
65.0,2,False,4e1b578b-5929-4018-ab2b-37fe0b1e78bf,1,Estrato 4,Apartamento,2,0,298000000.0,Portada Inmobiliaria,BROKER,La ferreria,La Estrella,-75.60133361816406,6.244704723358154,No Zone
195.0,5,False,504c95da-b6ff-4ef9-a6b3-8fd6865da741,1,Estrato 5,Apartamento,4,0,625000000.0,Portada Inmobiliaria,BROKER,Santa maria de los angeles,Medellín,-75.60133361816406,6.244704723358154,SurOriente
70.0,2,False,51519d99-3cd0-46bd-a832-9c35cb277413,1,Estrato 4,Apartamento,2,0,455000000.0,Portada Inmobiliaria,BROKER,San german,Medellín,-75.60133361816406,6.244704723358154,No Zone
65.0,2,False,52bc883b-a6ae-490f-a8b7-5949ba65ff70,1,Estrato 4,Apartamento,2,0,310000000.0,Portada Inmobiliaria,BROKER,Suramerica,La Estrella,-75.60133361816406,6.244704723358154,No Zone
51.0,3,False,cee18859-6e59-487e-b03f-ccd6b859790d,Sin especificar,Estrato 2,Apartamento,1,0,100000000.0,Portada Inmobiliaria,BROKER,Centro administrativo,Medellín,-75.60133361816406,6.244704723358154,No Zone
125.0,3,False,cf359289-fd83-4d36-91e9-236ee4ac420e,1,Estrato 4,Apartamento,2,0,490000000.0,Portada Inmobiliaria,BROKER,La castellana,Medellín,-75.60133361816406,6.244704723358154,No Zone
63.0,3,False,d167156a-6bb8-4bfd-a4cc-f3de397b8001,1,Estrato 3,Apartamento,2,0,290000000.0,Portada Inmobiliaria,BROKER,Rodeo Alto,Medellín,-75.60133361816406,6.244704723358154,No Zone
87.0,3,False,d9ff3186-408d-40d7-ba19-8517bad1c71e,1,Estrato 4,Apartamento,2,0,360000000.0,Portada Inmobiliaria,BROKER,La Aldea,La Estrella,-75.60133361816406,6.244704723358154,No Zone
71.0,3,False,da49094a-3a0e-4e7e-88c5-bd6c4b94ec06,1,Estrato 3,Apartamento,2,0,240000000.0,Portada Inmobiliaria,BROKER,Acevedo bello,Bello,-75.60133361816406,6.244704723358154,No Zone
98.0,3,False,da9ba536-5bbd-41a2-9f56-46b8397d8690,1,Estrato 6,Apartamento,2,0,750000000.0,Portada Inmobiliaria,BROKER,Loma de los Gonzalez,Medellín,-75.60133361816406,6.244704723358154,No Zone
70.0,3,False,e13978c6-a53f-4798-ba48-f816cbe69700,1,Estrato 4,Apartamento,2,0,345000000.0,Portada Inmobiliaria,BROKER,Toledo,La Estrella,-75.60133361816406,6.244704723358154,No Zone
74.0,3,False,bf272d5a-351c-4868-93ad-f1b31802b8e0,1,Estrato 4,Apartamento,2,0,480000000.0,Portada Inmobiliaria,BROKER,San german,Medellín,-75.60133361816406,6.244704723358154,No Zone
73.0,3,False,bf9521e3-3b2f-4708-ab92-a94a4e16bc5b,1,Estrato 4,Apartamento,2,0,385000000.0,Portada Inmobiliaria,BROKER,asdesillas,Sabaneta,-75.60133361816406,6.244704723358154,No Zone
80.0,3,False,c03e0717-1e5d-4526-bdd9-01b41bd6a474,1,Estrato 4,Apartamento,2,0,415000000.0,Portada Inmobiliaria,BROKER,La Almeria,Medellín,-75.60133361816406,6.244704723358154,No Zone
54.0,3,False,c2923f11-5ddc-4db5-9276-b9acf8ed7155,Sin especificar,Estrato 3,Apartamento,2,0,210000000.0,Portada Inmobiliaria,BROKER,Urbanizacion bucaros 2,Bello,-75.60133361816406,6.244704723358154,No Zone
67.0,3,False,c911f698-67fd-42f5-914c-981f373fd037,1,Estrato 4,Apartamento,2,0,385000000.0,Portada Inmobiliaria,BROKER,vereda cañaveralejo,Sabaneta,-75.60133361816406,6.244704723358154,No Zone
51.0,2,False,c9e6ab86-807e-49f5-82e3-d1c911d7b1b7,1,Estrato 4,Apartamento,2,0,400000000.0,Portada Inmobiliaria,BROKER,RIÓ NEGRO,Rionegro,-75.60133361816406,6.244704723358154,No Zone
96.0,3,False,cbb495a6-917a-4236-98a5-616e2aaa71fc,2,Estrato 4,Apartamento,3,0,500000000.0,Portada Inmobiliaria,BROKER,Suramerica,Itaguí,-75.60133361816406,6.244704723358154,No Zone
79.0,2,False,72c67206-f4bf-42e1-91bb-78e73edba3b3,Sin especificar,Estrato 3,Apartamento,1,0,320000000.0,Arrendamientos El Castillo S.A.S,BROKER,BELEN ALTAVISTA PARTE BAJA,Medellín,-75.6049575805664,6.226830005645752,No Zone
77.0,3,False,53fac971-5df5-4c99-82c0-1560ca54713d,1,Estrato 3,Apartamento,2,0,420000000.0,BRIC,BROKER,Urbanizacion colinas del sur,Medellín,-75.59186570783855,6.1924913444612715,No Zone
71.5,3,False,ea91e0ae-e01a-49d6-ae5d-02d546537a5b,1,Estrato 3,Apartamento,2,0,315000000.0,TeConnecta Inmobiliaria,BROKER,Cordoba,Medellín,-75.54340362548828,6.292036056518555,NorOccidente
83.0,3,False,b0b438c1-dd3f-4921-aa9e-fbb44c53af02,1,Estrato 4,Apartamento,2,0,410000000.0,Real Bienes Raices,BROKER,La Ceja,La ceja,-75.57598876953125,6.251249313354492,No Zone
65.0,2,False,57b3b1fb-2ec1-4747-9a97-70e97dede170,1,Estrato 4,Apartamento,2,0,498000000.0,Umbral propiedad raíz,BROKER,Santa fe,Medellín,-75.58474731445312,6.229285717010498,No Zone
104.0,3,False,e346a61f-7cab-4fd5-99ef-d31fcface234,1,Estrato 5,Apartamento,3,0,660000000.0,ALFA FINCA RAIZ INMOBILIARIA SAS,BROKER,Laureles Nogal,Medellín,-75.6022720336914,6.240498065948486,No Zone
300.0,4,False,f178282d-29b6-4cca-840f-d0a2104ab161,2,Estrato 5,Apartamento,4,0,700000000.0,Proser Inmobiliaria,BROKER,Zuñiga,Envigado,-75.57730865478516,6.183701992034912,No Zone
165.0,4,False,05c8d585-d633-43b3-866e-8533cc52af00,2,Estrato 5,Apartamento,5,0,890000000.0,GRUPO ISALEN SAS,BROKER,El Poblado,Medellín,-75.56636047363281,6.2090301513671875,SurOriente
209.0,4,False,c3ad3999-f9c1-4e12-856f-df97f5d2f809,3,Estrato 6,Apartamento,4,0,765000000.0,GRUPO ISALEN SAS,BROKER,Santa María de los Ángeles  El Poblado,Medellín,-75.57884216308594,6.189497947692871,No Zone
144.0,4,False,dcaee866-8c90-486c-b688-0e9c539d5e6f,2,Estrato 6,Apartamento,4,0,950000000.0,GRUPO ISALEN SAS,BROKER,Patio bonito,Medellín,-75.60008239746094,6.21067476272583,No Zone
220.0,3,False,8899fb92-557c-4453-a4c6-024b45677d6c,2,Estrato 6,Apartamento,4,0,1250000000.0,GRUPO ISALEN SAS,BROKER,La Calera,Medellín,-75.6484375,6.176850318908691,No Zone
140.0,3,False,682577e5-56ab-423f-be00-8663b48f24cc,2,Estrato 6,Apartamento,2,0,800000000.0,GRUPO ISALEN SAS,BROKER,El Poblado,Medellín,-75.5609130859375,6.230357646942139,SurOriente
52.0,3,False,c5019eac-d07c-4cad-8344-be26e1308c25,Sin especificar,Estrato 3,Apartamento,2,0,210000000.0,Propiedades & Avaluos,BROKER,Urbanizacion doña maria robledo,Medellín,-4.282675743103027,39.217933654785156,NorOccidente
131.0,3,False,9bc462b1-db76-4e3d-96ef-e147349066a2,Sin especificar,Estrato 4,Apartamento,2,0,520000000.0,Habitamos Propiedad Raíz,BROKER,La América,Medellín,-75.60379028320312,6.251215934753418,Occidente
133.0,3,False,298f12e0-d14f-46e5-8f71-176f75384c2d,1,Estrato 5,Apartamento,2,0,465000000.0,Habitamos Propiedad Raíz,BROKER,Laureles,Medellín,-75.59162902832031,6.246177673339844,Occidente
138.0,4,False,6bb167df-25e8-4f93-8a0c-5c53c263f576,1,Estrato 4,Apartamento,3,0,750000000.0,Habitamos Propiedad Raíz,BROKER,San Joaquin,Medellín,-75.58647918701172,6.24663782119751,Occidente
55.0,2,False,27d136ae-6220-4762-8b49-de58ef0c2374,Sin especificar,Estrato 2,Apartamento,1,0,220000000.0,La Lonja Propiedad Raíz,BROKER,la estrella,Medellín,-75.6366195678711,6.151144981384277,No Zone
132.0,3,False,ba8cd224-f847-4310-804b-e25624797ade,1,Estrato 5,Apartamento,2,0,460000000.0,Arrendamientos Londoño Gomez,BROKER,EL NOGAL,Medellín,-75.59881591796875,6.238157749176025,No Zone
207.0,4,False,95e4664f-d204-4112-b517-6c5f75d5ea3c,1,Estrato 1,Apartamento,2,0,590000000.0,Tu Espacio Inmobiliario,BROKER,Robledo,Medellín,-75.59095211496567,6.276703475327047,No Zone
87.0,2,False,42683412-bc45-4902-9f6c-2a199b2e6cb2,Sin especificar,Estrato 6,Apartamento,2,0,605000000.0,Prointegral,BROKER,Las palmas,Medellín,-75.57213592529297,6.20159912109375,SurOriente
175.0,3,False,f99977cc-19d4-4fae-a806-8213b8af32ed,2,Estrato 5,Apartamento,5,0,870000000.0,GRUPO INMOBILIARIO G15,BROKER,Castropol,Medellín,-75.56900024414062,6.216000080108643,SurOriente
